,SOURCE_ID,ra,dec,pmra,pmdec,best_neighbour_multiplicity,number_of_mates,g_mean_psf_mag,i_mean_psf_mag,phi1,phi2,pm_phi1,pm_phi2
36,685129162968638336,136.1551658190732,20.991541294334386,-3.0909962858601587,-11.490598054681108,1,0,19.3090000152588,18.0970001220703,-58.818692984349696,0.8740427339998067,-6.147600336432139,-0.4469217498790909
37,684978117560364800,134.9973709473519,21.058033339733743,-4.475133764029229,-12.586542940124332,1,0,21.3616008758545,19.8092002868652,-59.326725148478204,1.8302926474741703,-7.848606930184872,0.28799705411130977
38,685005021236291456,135.34031453778803,21.126353209779495,-5.313694981118948,-11.920583780174907,1,0,21.9218997955322,19.4895000457764,-59.10180498325377,1.592589667343495,-7.701986142868562,1.3135896963050688
39,636170384085347968,136.76298366431172,18.627660386445278,-4.929947390790192,-12.324956739941403,1,0,20.5958003997803,20.058500289917,-60.52629562953325,-0.8577757892659519,-7.890486951455389,0.5562063886301687
40,636156262232874496,136.16476195472694,18.505676357298814,-2.895427208898878,-12.368648017509317,1,0,20.1854000091553,19.7507991790771,-60.928862562202596,-0.44012980811932795,-6.884547914343149,-1.1342185155829234
41,636022156173648640,139.34430715030638,19.946151014312598,-4.640080768976216,-11.192443623442463,1,0,19.4169006347656,18.8202991485596,-58.1078135947609,-2.2104214305813383,-6.637762924983069,0.6628796800812006
42,636083007270556544,138.80095213392696,20.06260841192234,-3.1630131391428513,-11.958422304683506,1,0,19.5865993499756,18.4857997894287,-58.28596154419728,-1.7179307931944234,-6.5010393367299315,-0.9333645123254855
43,636136848981987968,136.44942090633205,18.353943798044913,-5.67166191583582,-13.896180609807754,1,0,21.3626003265381,20.0379009246826,-60.91576221722312,-0.7496182641212459,-9.638720860741714,0.3871252547155734
44,636199658582021632,136.69012854978416,18.973756503499487,-3.199581268565878,-13.434429273616145,1,0,19.3458003997803,19.0041999816895,-60.268864413632855,-0.6163646989865361,-7.9078290561135605,-1.4831597838494972
45,636250888952006272,136.67570516600497,19.150106574642397,-2.8039937881886443,-13.840889040064853,1,0,17.6152992248535,16.7738990783691,-60.12631090022518,-0.5116476381812478,-8.03792332350083,-2.0281174386382697
46,635946878282158464,137.9552034037329,19.502940319667832,-4.68992428194185,-13.455710413160366,1,0,12.8775997161865,11.5192003250122,-59.18572318491579,-1.3470076759654706,-8.64122818139676,-0.36558888658907807
47,636197734436681728,136.8463844363719,18.99187840275267,-4.163809152108986,-12.723768065553646,1,0,20.317699432373,18.4769992828369,-60.175374092594666,-0.7322164528443886,-7.806593322040821,-0.3059912644538309
48,636144751720351104,136.6640745663303,18.48543091135127,-6.522242371707688,-11.52961826171514,1,0,18.0338001251221,17.6742992401123,-60.6966122858974,-0.8532883399324405,-8.064857382421172,2.336134372492879
49,635999410026762368,139.2186823412774,19.668172086990367,-2.640769697729106,-13.050327291848282,1,0,20.0046005249023,18.5415000915527,-58.40573193501655,-2.2616222491524747,-7.132434782291395,-2.0158533446283524
50,636158873573593088,136.20531682400667,18.589616041813265,-6.187621785933728,-12.63570233656049,1,0,21.7532997131348,19.7362003326416,-60.8372425004078,-0.42871058234047216,-8.83755748662502,1.5234831061047622
51,636203541232515712,136.72676811455685,19.10448753241369,-4.347811933424886,-12.886248540190397,1,0,20.3367004394531,19.3297004699707,-60.13956062058554,-0.576709398210966,-8.04231471436133,-0.21977582527323358
52,635916534337780096,139.02258305723709,19.635809685277394,-3.0668433372754453,-12.64405206618783,1,0,17.3624000549316,16.4347991943359,-58.53290284865017,-2.1237666572799774,-7.032008020228262,-1.4168851527068769
53,635935191675981056,138.44508180697096,19.508794893453015,-6.637874554180149,-12.440250038598538,1,0,20.3616008758545,18.7035999298096,-58.9332410109198,-1.733735254720521,-8.81048011889468,1.765165109052074
54,636256180355779456,136.59873189939643,19.266755441242537,-3.4745484327585383,-11.745137389444425,1,0,17.3735008239746,16.5645999908447,-60.06561786163928,-0.3883306248991409,-6.61113929240824,-0.3411517296712329
55,636076856877397376,139.00089829091985,20.084694701442967,-2.8131350409736693,-11.388708386297033,1,0,19.3349990844727,18.7800006866455,-58.16594986392505,-1.8641082961200246,-5.822814139983286,-0.9408418692425619
56,636219518510939008,136.21334235584305,18.882061112892895,-2.61262560966733,-13.189973134013055,1,0,20.8145999908447,20.25,-60.5844892915801,-0.2814007485618348,-7.417457302113858,-1.8028931292776211
57,636362356238630272,136.60060290196,19.35531483296268,-5.583654793730594,-13.263462867930802,1,0,18.5095996856689,17.9066009521484,-59.989463467418716,-0.3430909465842143,-9.01047184084015,0.6507766432655995
58,636657536455655424,136.05423618788106,20.26454745216714,-6.633092521243608,-12.955737260378651,1,0,19.694299697876,17.7737998962402,-59.48700388983133,0.5725878054342868,-9.28467076213685,1.7918543615117213
59,636382692908546560,137.24930933431347,19.630919646330383,-3.0138741065452215,-11.899418145866546,1,0,20.5025005340576,18.4699001312256,-59.43187596585142,-0.7159736750305148,-6.456574154722116,-0.8733582721502425
60,636270577083503744,136.38369953029058,19.314941340727998,-2.7823118950831964,-13.575690170466158,1,0,21.7066993713379,19.8493003845215,-60.131682052636904,-0.1904672667083131,-7.809570670277835,-1.8701876605232628
61,636371800871451648,136.78872247414392,19.554689997890968,-3.757950565579978,-11.822925195014502,1,0,20.5851993560791,20.0608997344971,-59.72647021695104,-0.388378261917271,-6.808266374401256,-0.15501308986750514
62,636453370890177536,136.18073917567816,19.34550828847476,-4.512051282683144,-13.121507391848763,1,0,17.9964008331299,16.9678001403809,-60.20646833346018,-0.011523690917856003,-8.341513223515769,-0.13669947399326723
63,636445747323384448,135.62262586381738,19.24967932945301,-3.049025721339264,-12.403478071688276,1,0,20.6525001525879,19.6993007659912,-60.564270952942024,0.386764545761817,-6.990213899138984,-0.9468760583088903
64,636363795052181888,136.58643018801024,19.40293440175869,-3.3609651530785385,-13.160502740402741,1,0,19.8558006286621,19.3861999511719,-59.956070762814306,-0.30660346373176145,-7.748759454579573,-1.180119383383599
65,636348470608855936,136.82733650191452,19.33075869930809,-2.7732051255892465,-14.004228442550136,1,0,19.239200592041,17.8707008361816,-59.897278085589335,-0.5377022574179056,-8.145587838626886,-2.153643166902907
66,636482134287230208,135.94015228076782,19.62363271435756,-3.829684929092912,-11.678574281636108,1,0,16.0879001617432,15.43630027771,-60.08887518597322,0.32754456402977244,-6.754118942204456,0.07328536667609971
67,636415059782077824,135.72622760078272,18.873093769736688,-4.341387844509962,-11.502024567449949,1,0,20.7283992767334,19.9186000823975,-60.833955404254766,0.10627037287164584,-6.90862981764189,0.606113570609336
68,636655887188919168,136.12798117747266,20.260001279269368,-5.914198463433465,-12.84678318931393,1,0,21.5673007965088,20.3920001983643,-59.45453645926676,0.5113285228444169,-8.812335243661376,1.2283609267258098
69,636429593951154688,135.72073036335766,19.165449469825646,-7.236152607749439,-13.53404653618991,1,0,20.8062992095947,19.7369995117188,-60.58757796054687,0.2637432018057341,-10.14419264952768,2.0165135119693365
70,636297480757094144,136.81318102883884,19.160312747951355,-4.037312200670725,-12.538374631018389,1,0,19.8754997253418,18.1567993164063,-60.04901260121528,-0.6165020363426331,-7.577229897808798,-0.3078196402671352
71,636456703784789248,136.06119465984338,19.3222297418594,-5.691712676067539,-11.289811367502185,1,0,19.3034000396729,18.8924999237061,-60.28554320362326,0.07222319668817044,-7.407813303968093,1.8421867131759058
72,636524186311079552,135.74531799923378,19.646593616800395,-5.439281913282395,-12.470328799974503,1,0,20.638500213623,19.0662002563477,-60.16548355247818,0.4958679099041046,-8.278052606514061,1.0511863003326032
73,636645888504309248,135.95636775207157,20.045096492025216,-2.6971271169034114,-11.384694649463219,1,0,20.8927001953125,19.4365997314453,-59.72203392617695,0.5356302630108294,-5.893433341781357,-0.7284732313073619
74,636571877627971840,136.6019300698435,19.863021634098978,-6.077935330971151,-12.09224787858839,1,0,20.8843994140625,19.1021003723145,-59.55757038097437,-0.07618467987724696,-8.257444706069066,1.7002467706912696
75,636561226109999744,136.25618364638777,19.610661123218662,-5.296270573841424,-11.130312816467523,1,0,21.4810009002686,19.8295993804932,-59.94353756303519,0.06742224197062714,-7.047633751530039,1.575352299515479
76,636563700010029312,136.32011208692785,19.709246852752326,-5.901631952079428,-12.474899000588016,1,0,20.5153007507324,20.0102996826172,-59.828025893379504,0.06811019093523313,-8.503892401827006,1.3777139012474409
77,636332355891777664,137.25707583272094,19.487315648239317,-4.34813179595533,-12.006003850630668,1,0,18.5277996063232,18.2464008331299,-59.549679105872485,-0.7984388958943317,-7.260559705105794,0.19657061651971014
78,636602285996470656,137.02554688311025,20.088131964898757,-3.3556457266001574,-12.879864112063476,1,0,18.8854999542236,18.612699508667,-59.15595132864718,-0.2950153518572301,-7.462000577170147,-1.0694782600307249
79,636333214885244672,137.20888708447092,19.506911639012603,-2.708378199334879,-11.77899869478255,1,0,19.57200050354,18.9967994689941,-59.55719338988638,-0.7495407684615545,-6.1988195551493925,-1.066879763976965
80,636347027499897856,136.82168173860325,19.25802008801597,-3.563521262659231,-11.489434634073044,1,0,20.7784004211426,20.1989994049072,-59.961836502603205,-0.5716432692328548,-6.432333135834337,-0.15389884318267957
81,636475773441369984,135.81209375960228,19.557852579146566,-4.105572319551925,-13.338320366966055,1,0,20.9095001220703,20.1620998382568,-60.20813785603548,0.3958038157434122,-8.31984306115806,-0.5493358742479348
82,636602217276989824,137.00687971131106,20.07683692040692,-5.917285020571052,-11.100664572958191,1,0,18.4192008972168,17.8913993835449,-59.17482105352718,-0.28613286918355,-7.311737888026564,2.0475590455791144
83,636299031240802432,136.97856604804116,19.225534787698276,-3.4592641901686694,-12.97292386240137,1,0,18.642599105835,18.3908996582031,-59.91100218781031,-0.7145106135792471,-7.630394450052055,-1.045036007226209
84,636562875376303872,136.44328441603355,19.691963799927077,-6.783053364980589,-11.272055416714096,1,0,18.8230991363525,17.8185997009277,-59.78163903753108,-0.0395666727183477,-7.942995151978666,2.7460215410353244
85,636632866163454976,136.08092702525005,20.001555071943177,-6.849677558752401,-12.501412629943367,1,0,20.9629993438721,19.076099395752,-59.697669362979696,0.41316271022118617,-9.020802653397777,2.2052331521848503
86,636567135986078464,136.65218326145114,19.769401270910837,-3.111202931618782,-11.52404803991461,1,0,21.6494998931885,20.221399307251,-59.612121007630435,-0.16576241892808247,-6.210330466813428,-0.5269945985974566
87,636431213154982784,135.8926561595205,19.23779920680373,-3.2510573272191743,-11.351177153615204,1,0,15.9554004669189,15.358099937439,-60.440891868142614,0.1633485563895273,-6.188471246002465,-0.2519977012474643
88,636329126076354688,137.28605534390445,19.455584769923746,-3.374614053341036,-14.052730608670124,1,0,20.8957004547119,18.8785991668701,-59.56205307356731,-0.8384421742800872,-8.477558298494959,-1.719351581677703
89,636567273425119872,136.69818688950758,19.768442770469058,-2.8009008734637,-11.497057742285802,1,0,22.2628993988037,19.8398990631104,-59.59006861423262,-0.2030296357771671,-6.021576203147351,-0.7809520963054761
90,636443131688112512,135.73509072347565,19.26976269619843,-3.8264785708001394,-11.213773246674148,1,0,19.3397998809814,18.710599899292,-60.49160047001624,0.30679754451071967,-6.377815884496766,0.3269451792475269
91,636586274358369408,136.4710598782935,20.000943548661542,-6.010222576762115,-11.445958612802674,1,0,21.5316009521484,19.9076995849609,-59.50529335110048,0.10108950444522109,-7.671212100161889,2.0016461907329366
92,636298717708784512,136.9051325780668,19.197643840791482,-3.83299986511614,-12.353520476892212,1,0,21.7763004302979,20.2994995117188,-59.97138228741835,-0.670450835359058,-7.307059491287707,-0.39261159984508986
93,685498878049731328,135.6958742228411,22.13278343043341,-3.4228118469752404,-11.746979489189249,1,0,16.156400680542,15.3585996627808,-58.07035456274593,1.8359147303031185,-6.519209301785063,-0.223314460853621
94,685154039421366400,136.7559722265315,21.370985838670403,-5.67303824751881,-11.923312444891131,1,0,21.672399520874,19.9367008209229,-58.20094216063785,0.5978779675932603,-7.841096149315037,1.462550530535154
95,685265468051295360,137.12689732212286,21.70395814449659,-3.19032471304587,-11.33769914099752,1,0,17.1963996887207,16.5986003875732,-57.73576707366391,0.4814970070797368,-6.0050202024171835,-0.3667101533141961
96,685495265980958592,135.3192334158081,22.2174153709645,-2.6120650875196905,-13.014882360804634,1,0,19.8889999389648,18.0076999664307,-58.18014851121535,2.177633591547263,-7.191980518719192,-1.5331813550246707
97,685520696483531904,135.3824980102512,22.373196924678396,-6.588088974206103,-13.203433873349915,1,0,18.5912990570068,17.9104995727539,-58.016553480602454,2.2087799601306273,-9.415685841038268,1.759511609374463
98,685227642275283456,136.73223461696193,21.721454425170514,-3.1743120894449914,-11.991560469969766,1,0,13.9925003051758,13.16100025177,-57.9150497261021,0.8018228140140324,-6.567340446919019,-0.6842177390971929
99,685478949401423104,135.48880195826436,22.133564119350886,-2.6668403331813373,-14.48691262198459,1,0,21.5734004974365,19.3735008239746,-58.1698892659266,1.9999173841676239,-8.471042473130238,-2.2750997947345835
100,685455687858676992,136.1048369225447,22.141659188092763,-4.47647815485408,-13.593885917527771,1,0,19.3987007141113,18.7141990661621,-57.864300064378085,1.5178613156261378,-8.627443433693136,-0.33947804514436597
101,685353051024214784,136.71499623234575,22.216171550950847,-5.086948422523135,-11.410532868040459,1,0,20.4995994567871,19.4197006225586,-57.503380072615016,1.076731104676017,-7.068157014642185,1.2598635948180616
102,685179122028455424,136.78942399880611,21.628457967845943,-4.302430806487001,-14.406524476203733,1,0,19.8106002807617,18.9647998809814,-57.96591366471631,0.7075565922362139,-9.214340524567223,-1.0116183998054875
103,685274298504548480,136.7745347406881,21.71662097177373,-3.4444936073040604,-11.535424383467367,1,0,21.3425006866455,20.180700302124,-57.89838458617959,0.7659068126513876,-6.32127709625058,-0.21842788093538582
104,685449773687262592,135.83228474520024,22.0462393077441,-4.28642154999676,-12.114028197406983,1,0,19.7488994598389,18.5079002380371,-58.07801033717493,1.682919014026451,-7.281406151584194,0.3037427505027929
105,685509387833480064,135.95140052757554,22.34336353460655,-5.597652016066423,-11.473063489800778,1,0,20.7078990936279,19.9176006317139,-57.766990297660186,1.7445605782302773,-7.408005728846388,1.7501702861767232
106,685307803545022592,137.343305393299,22.063098867886783,-3.570239883233935,-13.331817066864048,1,0,14.7934999465942,14.2132997512817,-57.32479511267155,0.5020589078658386,-7.8748585809588825,-1.1197531337122235
107,685260902502264064,137.27397905545382,21.6274508102633,-2.309486374968839,-13.677246599947502,1,0,17.5097999572754,17.1502990722656,-57.72803655669253,0.32504245639285273,-7.515650874392595,-2.372946261187449
108,636980895955132416,137.2149140168232,20.248604679238476,-2.346342382426152,-12.638546210882438,1,0,21.8892993927002,19.6331996917725,-58.92562030092688,-0.3605740739761091,-6.707079683567652,-1.8141031353678054
109,636819164664802688,138.02444442328337,20.54461814291866,-6.156040133629281,-11.908604782977605,1,0,21.5785007476807,19.0990009307861,-58.27064603513048,-0.8447425947073108,-8.077919283236353,1.7143341084391042
110,636900257942645120,138.8311474056051,20.83681718157843,-2.8631470421360437,-11.063353000825265,1,0,15.4457998275757,14.9492998123169,-57.61854400258102,-1.3241426565426677,-5.5562902379117745,-0.690264413930186
111,637043293238360832,137.55084892258105,20.905139963966494,-4.1496458577622874,-13.74509609231192,1,0,20.6606006622314,20.0811996459961,-58.20236366736691,-0.2777178596918525,-8.563651710819375,-0.8991467967829221
112,636973611688899200,138.43935332328581,21.17175871841615,-4.904625065917481,-11.97766096148825,1,0,20.9731006622314,19.7903995513916,-57.533312473409296,-0.8355688406537911,-7.429815175315999,0.5864251400333161
113,636735189464151936,138.1972361381771,19.947466262120827,-7.0645647930857525,-14.669953447715388,1,0,19.4465999603271,17.4934997558594,-58.68815910160771,-1.3014881207178997,-10.912556904986433,0.9687876227679943
114,636969080498563456,138.520166779718,21.073636214853643,-4.687885189546721,-12.410097235292778,1,0,17.8803997039795,17.3929996490479,-57.57550412901128,-0.9518917491018989,-7.678302368146536,0.15988159447126693
115,637016045965993600,137.61161266579333,20.593384663485544,-5.342382823495908,-12.231635747912012,1,0,21.8507995605469,19.5853996276855,-58.43588500915189,-0.4919384689861095,-7.9273803255200965,0.902775569736753
116,636780308096019328,137.51752993467764,20.064543105304836,-2.767272495876227,-14.46003289747702,1,0,14.6247997283936,14.0873003005981,-58.93044846576362,-0.6990380185814332,-8.464579912818573,-2.464141997610757
117,636696401614976256,137.80323532132203,19.479885163116837,-2.971776048343204,-11.520338695395992,1,0,20.2492008209229,19.823600769043,-59.28177055876375,-1.2382221764251682,-6.094618100403097,-0.7678051967647382
118,637005841123317888,137.05681283481223,20.51979433427344,-5.740350850313802,-13.36431558805141,1,0,20.1658000946045,19.6704998016357,-58.774375264219714,-0.09106986565159325,-9.119848577734421,0.7018754175062307
119,636728764193307520,137.6701313723042,19.961599347653333,-3.4274478202914667,-13.655280503623414,1,0,,,-58.9411501583603,-0.8752271263891714,-8.131439543009739,-1.4966542358173867
120,636776799107757952,137.60847773856824,20.017761185235138,-2.868304392780494,-11.489290790771774,1,0,20.6832008361816,20.1529006958008,-58.92452163870291,-0.7962672578408239,-6.001591695414453,-0.8070487322764804
121,636964815595784320,138.27440254949292,21.015224838028633,-4.32321757250095,-12.594550637255832,1,0,19.2682991027832,18.9437007904053,-57.748032241458645,-0.7898285701053334,-7.649580385931649,-0.21973519393285348
122,636770820513280256,137.56776492723097,19.98529513978313,-2.621868568377834,-11.666060440056153,1,0,20.9080009460449,20.1191005706787,-58.97238469513735,-0.7811935707305677,-6.022887792362052,-1.1063154983802768
123,637024876418491776,137.7446636161259,20.737221570629014,-5.417931784041842,-11.240365851995671,1,0,20.6704006195068,18.6292991638184,-58.247807635535764,-0.5205131167925899,-7.119896715341189,1.4835286126136413
124,636827995117562240,137.64090757759223,20.5418532761645,-5.152097338388511,-14.706883445890961,1,0,18.1452007293701,17.6604995727539,-58.46486066363968,-0.5426162462252488,-9.920803235859502,-0.5825139523421078
125,636788103461546880,137.34837329658853,20.127873932278078,-3.5878799880942713,-11.806588302215378,1,0,21.698299407959,19.5403003692627,-58.96135169634675,-0.5308366133441695,-6.660236785764846,-0.33718493979376524
126,636929631223995776,137.92233663332829,20.696571398741643,-7.300789266508197,-11.891626583359463,1,0,18.3582992553711,17.1688003540039,-58.19338374491804,-0.68271093988699,-8.673181540891122,2.70585755832572
127,636769136886651136,137.57941997436353,19.909474531146866,-2.5970407750476214,-11.883062691467792,1,0,20.8047008514404,20.2005004882813,-59.03071737238366,-0.8308601284131579,-6.195577903356851,-1.2458047224513797
128,636795353366969344,137.54697629572956,20.19235085470579,-4.5511410818826725,-12.92943162830001,1,0,21.3089008331299,20.1189002990723,-58.80754173675723,-0.654369579091877,-8.113092148233703,-0.13981274821786294
129,685773476782891648,133.25669405193997,21.554319816613898,-6.508962453887656,-12.396573338792143,1,0,21.6331996917725,19.6534996032715,-59.73663758108131,3.4760510993650233,-8.769199976730045,2.3440314674243012
130,685741659664876416,133.95658718257755,21.601513609750416,-3.9344581481966103,-14.151035159625707,1,0,18.6891002655029,18.1606006622314,-59.362274005509676,2.9411532834927225,-8.932144748283678,-0.8475471773587456
131,685761661328549504,133.10143445349183,21.291523264336963,-6.9640560101846,-14.70374513821627,1,0,19.0510997772217,17.7541007995605,-60.036951555981716,3.466365548525784,-10.999964095217337,1.5703623729642306
132,685549799182362752,136.59370227047023,22.48182798369021,-4.122245616563567,-12.374533644360204,1,0,20.0615005493164,19.3595008850098,-57.33690903863396,1.312225895357204,-7.373139366111261,-0.048545465661058516
133,685553711895979392,136.2696111266606,22.371398683853457,-4.64594643981123,-12.037551489776078,1,0,20.422700881958,18.5037002563477,-57.58860789296733,1.5087678386345433,-7.3781107360298686,0.6083827050613158
134,685769010016490496,133.00832837779004,21.467710760214484,-2.728368846885588,-12.735099759759583,1,0,21.1079006195068,19.8115997314453,-59.92928679523732,3.6307171868257315,-7.145572518019997,-1.0556567162551784
135,685706131695535104,133.59397190458176,21.253522839797277,-6.154837700931777,-13.742286917592706,1,0,20.6084003448486,18.7115001678467,-59.834791581118054,3.0523983811675044,-9.746302966833621,1.3023178946204503
136,685678442042325376,133.5640539206507,20.922246571955423,-5.105624625541704,-12.221859865946342,1,0,21.4044990539551,19.3379993438721,-60.13401475273719,2.9066910487667115,-7.916199670655014,1.1741178420865483
137,685730595829295616,133.66711826479906,21.34892319353053,-3.3773847616919697,-11.645636036821589,1,0,17.82080078125,16.9629001617432,-59.71778254173057,3.0427479989183723,-6.516743822171725,-0.014482480151362477
